"","Question","Answer"
"1437","السؤالهل السفر بهدف الدراسة في الجامعة يعتبر عملاً ويتم الطالب صلاته أم يقصر؟","بسمه سبحانه نعم يعتبر عملاً ولكن إذا كان مستقراً في الجامعة فيصبح مكان الجامعة موقع عمله فيتم فيه الصلاة والصيام وإن كانت المسافة بين مقر الجامعة وسكناه مع أهله مسافة شرعية فيكون في الطريق مسافراً. والله العالم"
"1438","السؤالهل المسافة الشرعية لقصر الصلاة تبدأ من أطراف المدينة التي يسكن فيها المسافر أم من حد الترخص إلى المدينة التي يريد السفر إليها؟","بسمه سبحانه تحسب المسافة من حيث منتهى المدينة التي تسكنها إلى بداية المدينة التي تقصدها في السفر. والله العالم"
"1439","السؤالإني من أهالي بغداد كنت في النجف وسمعت أذان المغرب ولما وصلت إلى بغداد فات وقت الأذان هل الصلاة تكون في هذه الحالة قصراً أم تماماً؟","بسمه سبحانه إن كنت مسافراً في النجف كما كنت مسافراً في الطريق وانتهى وقت الصلاة للمغرب المختص بها والمشترك مع صلاة العشاء قبل أن تصل بغداد فصلاة المغرب صلها وهي لا تقصر ولعلك تقصد صلاة العشاء فإذا فات وقت صلاة العشاء في مفروض الكلام فعليك أن تقضيها قصراً. والله الهادي وهو العالم"
"1440","السؤالخرجت من النجف وبعد ربع ساعة حل أذان المغرب وأنا بطريقي إلى مدينتي بغداد ما هو حكم الصلاة هل تكون قصراً أم كاملة؟","بسمه سبحانه إن صلى في الطريق قبل دخوله في بيوت بغداد فعليه التقصير في صلاة العشاء والمغرب بتمامها. والله العالم"
"1441","السؤاللقد اشتريت بيتاً في احدى القرى اللبنانية وانا لا اصعد اليه الا في الاسبوع مرة للبقاء فيه يومين لا اكثر وفي بعض الايام لا اصعد اليه الا كل 15 يوماً او في الشهر مرة ولا انوي البقاء فيه لأكثر من يومين , السؤال / ما هو حكم الصلاة او الصيام فيه. ","بسمه سبحانه  ان كنت جعلت المكان الذي اشتريت فيه الدار موطناً لك فتتم فيه الصلاة وكذلك ان كانت المسافة بين وطنك والمكان الذي فيه الدار اقل من المسافة الشرعية تلفيقية او امتدادية وفي غير هذين الموردين تقصر الصلاة وتفطر في الصوم, والله العالم."
"1442","السؤالاعرض لسماحتكم بان مسقط راسي في النجف الاشرف وترعرعت فيها حتى العام 1978 ميلادي وقد نقلت سكني الى بغداد وعدلت عن السكن في النجف الاشرف وحتى يومنا هذا وللظروف الحالية في بغداد نقلت عائلتي – زوجتي وأولادي – للسكن في النجف وقد اشتريت لهم سكنا في النجف وسجلته باسم ابنتي وانا بقيت اسكن في بغداد لوحدي ولكن اذهب الى النجف في المعتاد يوم الخميس بعد الظهر لزيارة اهلي وأعود الى بغداد يوم السبت بعد الظهر , يرجى من سماحتكم توجيهي بما يتوجب علي من حيث الصوم والصلاة في هذه الايام المذكورة لزيارة اهلي؟","بسمه سبحانه ان لم تقصد التوطن في النجف الاشرف كما هو الظاهر من السؤال فصلاتك في النجف الاشرف قصر وحكمك الافطار فيه في مفروض السؤال, والله العالم."
"1443","السؤالمكلف كان له عدة اوطان يعيش في كل منها بعض السنة واعرض عن احدها الا انه بقي يتردد اليه جزء من الصيف – قرابة نصف الشهر – سنوياً بالإضافة الى بعض ايام المناسبات , المكلف متعلق قلبياً بهذا المكان الذي اعرض عنه كوطن وما زال ينوي ان يتردد اليه في كل سنة كما فصل مدى العمر بشكل مبدئي
1- هل له ينوي ان هذا وطنه من جديد فيعود وطناً؟
2- وهل يشترط ان يسكن مدة طويلة في البداية؟
3- وهل من اول يوم يذهب اليه يُعد وطناً؟","1-بسمه سبحانه يجوز له ان يتوطن كما لو كان له عقار يملكه ولو بالمشاركة مع غيره في المكان الذي استوطنه فهو يبقى في حكم وطنه وان اعرض عنه , والله العالم. 
2-بسمه سبحانه لا يشترط عندنا ذلك بل يكفي قصد التوطن مع السكن ولو اياماً , والله العالم. 
3-بسمه سبحانه  اذا نزل في مكان بقصد التوطن فهو بحكم ساكنيه , والله العالم.  "
"1444","السؤالهل يجب على الأهل إيقاظ الأولاد لصلاة الصبح لأنهم لو تركوا لا يستيقظون لوحدهم؟","بسمه سبحانه نعم يجب ذلك بعنوان التربية لهم الواجبة عليهم، ولله العالم. "
"1445","السؤالموظف يعمل في شركة حكومية حسب نظام المناوبة (أي يبقى يوماً في الشركة وله استراحة ثلاثة أيام) أي انه لديه سبعة أيام أو ثمانية في الشهر فما حكم صلاته وصيامه في يوم العمل علما انه يقطع المسافة الشرعية؟","بسمه سبحانه يتم في الدائرة وكذلك في البيت ويقصر فيما بينهما هذا بالنسبة للصلاة وأما الصيام فهو صحيح فيهما وعليه أن لا يقع الزوال وهو في الطريق بينهما فعندها يكون مضطرا، والله العالم. "
"1446","السؤالامرأة من سكنة البصرة تزوجت في كربلاء ما حكم صلاتها عند زيارة اهلها في البصرة مع العلم ان زيارتها قد تستغرق اقل من عشرة ايام؟","بسمه سبحانه اذا كانت المرأة قد انصرفت عن السكن في البصرة ولو انفصلت عن زوجها لا سمح الله ولم يكن لها عقار فيها يخصها فهي في البصرة  في هذه الصورة تعتبر مسافرة وتقصر الا اذا نوت البقاء عشرة ايام وان لم تنصرف كما هي عادة بلدنا العراق في معظم الاحيان او كان لها عقار مملوك لها شرعاً ولو بالاشتراك مع الاخرين فهي تتم في البصرة كما تتم في كربلاء وتقصر في الطريق بينهما , والله العالم. "
