"","Question","Answer","bookmark"
"665","
9
السؤال: هل يجوز تصوير ذوات الارواح من انسان و غيره؟","الجواب: يحرم ـ على الاحوط ـ تصوير ذوات الأرواح من انسان وغيره ان كان مجسّماً كالتماثيل المعمولة من الحجر والشمع والفلزات ، واما غير المجسم فلا بأس به ، كما لا بأس باقتناء الصور المجسمة وبيعها وشرائها وان كان يكره ذلك.","/arabic/qa/5805/"
"666","
10
السؤال: هل يجوز النظر الى صورة من يريد الزواج منها؟","الجواب: يجوز لمن يريد ان يتزوج امرأة ان ينظر الى محاسنها كوجهها وشعرها ورقبتها وكفيها ومعاصمها وساقيها ونحو ذلك، ولا يشترط ان يكون ذلك باذنها ورضاها. نعم يشترط: ان لا يكون بقصد التلذذ الشهوي وان علم انه يحصل بالنظر اليها قهراً. وان لا يخاف الوقوع في الحرام بسببه. كما يشترط ان لا يكون هناك مانع من التزويج بها فعلاً مثل ذات العدة واخت الزوجة. ويشترط ايضاً ان لا يكون مسبوقاً بحالها، وان يحتمل اختيارها وإلاّ فلا يجوز، والاحوط وجوباً الاقتصار على ما إذا كان قاصداً التزويج بها بالخصوص فلا يعم الحكم ما إذا كان قاصداً لمطلق التزويج وكان بصدد تعيين الزوجة بهذا الاختبار، ويجوز تكرر النظر إذا لم يحصل الاطلاع عليها بالنظرة الاولى.","/arabic/qa/5904/"
"667","
1
السؤال: هل يجوز خلط الكافور مع التربة الحسينية وتحنيط الميت بها؟","الجواب: لا مانع منه بل هو راجح.","/arabic/qa/2498/"
"668","
2
السؤال: هل يجوز تحنيط الحيوانات وعرضها في البيوت للزينة؟","الجواب: لا مانع منه لكن يكره الصلاة في غرفة فيها تماثيل.","/arabic/qa/3270/"
"669","
3
السؤال: هل يجب تحنيط الميت المسلم؟ و ما هي شروطه؟","الجواب: يجب تحنيط الميت المسلم وهو ( إمساس مواضع السجود السبعة بالكافور المسحوق غير الزائلة رائحته ) ويكفي فيه وضع المسمى ، ويشترط فيه اباحته فيسقط وجوب التحنيط عند عدم التمكن من الكافور المباح ، كما يعتبر طهارته وإن لم يوجب تنجس بدن الميت على ـ الأحوط وجوباً ـ والأفضل ان يكون الكافور المستخدم في التحنيط بمقدار سبعة مثاقيل ويستحب خلطه بقليل من التربة الحسينية ، ولكن لا يمسح به المواضع المنافية للاحترام.","/arabic/qa/5702/"
"670","
4
السؤال: ميت لم يبق منه إلا الرأس و الأطراف دون الصدر وما يوازيه من الظهر، وقد علمنا أنه بهذه الحال لايجب الصلاة و لا الغسل و لا التكفين. فهل يجب تحنيط المساجد السبعة لبقائها؟","الجواب: الاحوط لزوما ذلك.","/arabic/qa/20069/"
"671","
5
السؤال: اذا غسل وجه الميت في القبر فزال الحنوط، فهل يضر بحنوطه الواجب؟","الجواب: لا يضر.","/arabic/qa/20698/"
"672","
1
السؤال: هل يجوز صناعة الدمى باشكال ذوات الأرواح من القطن والقماش فقط لأجل تسلية الاطفال؟","الجواب: لا يجوز على الأحوط.","/arabic/qa/2500/"
"673","
2
السؤال: ما حكم عمل المنحوتات بصورة بارزة(جدارية)؟","الجواب: لايجوز على الاحوط.","/arabic/qa/2503/"
"674","
3
السؤال: ما حكم عمل تماثيل ناقصة كالرأس مثلا؟","الجواب: لايجوز على الاحوط.","/arabic/qa/2504/"
"675","
4
السؤال: ما حكم عمل التماثيل (الراس والصدر فقط) لذوات الأرواح؟","الجواب: يجوز الاقتناء والاحوط وجوباً تجنب صنعها.","/arabic/qa/2505/"
"676","
5
السؤال: هل يجوز النظر للرسومات والتماثيل بشهوة؟","الجواب: الأحوط لزوماً تركه وان أمِنَ من عدم الوقوع في الحرام.","/arabic/qa/4003/"
"677","
6
السؤال: ما حكم التعامل مع لعب الاطفال التي نسميها باللعابات؟ وكذلك بقية دمى الاطفال؟","الجواب: يجوز شراؤها واقتناؤها واما صنعها فالأحوط لزوماً الاجتناب عنه كما في غيرها من الصور المجسمة لذوات الارواح.","/arabic/qa/4633/"
"678","
7
السؤال: هل يجوز شراء تماثيل مجسمة منحوتة لإنسان عارٍ تماما ذكراً كان أو أنثى؟ وهل يجوز شراء صور مجسمة منحوتة للحيوانات وتعليقها للزينة؟","الجواب: لابأس بالثاني، أما الأول فإن كان فيه ترويج للفساد لم يجز.","/arabic/qa/5893/"
"679","
8
السؤال: عندي منحوتات أثرية ومنحوتات صغيرة على أشكال بنات وأولاد صغار وأنا اضعها في غرفتي للزينة فهل هذا جائز؟
الجواب: يجوز على كراهة.","
","/arabic/qa/9889/"
"680","
9
السؤال: اذا كانت صناعة التماثيل محرّمة فهل المحرم هو صنع التمثال الكامل أو يحرم حتى صنع جزء منه؟","الجواب: مورد الاحتياط اللزومي بترك التصوير المجسّم هو ما يصدق عليه عرفا أنه تصوير لذي روح وان كان ناقصا كتصوير شخص مقطوع الرأس أو مقطوع اليدين، واما تصوير بعض بدن ذي الروح كالرأس مثلا مما لا يعد تصويرا ناقصا لذي الروح فلا بأس به.","/arabic/qa/11127/"
"681","
10
السؤال: ما حُكم صنع الدمى على هيئة إنسان أو حيوان؟","الجواب: لا يجوز على الأحوط.","/arabic/qa/21124/"
"682","
1
السؤال: نشاهد في القنوات الفضائية بعض البرامج التي تخبر عن موضوع الأبراج فهل هو معتبر؟","الجواب: لا إعتبار به وإن لم يكن من التنجيم المحرم .","/arabic/qa/2508/"
"683","
1
السؤال: ميّت غسّل وكفّن وأقيمت الصلاة عليه ، ووضع في قبره، وعند وضعه في القبر أو اثناء التلقين وقبل أن يهال التراب عليه خرج دم من موضع في جسمه وتنجّس الكفن والجسم. فما هو حكم الكفن والجسم؟","الجواب: إذا تنجّس الكفن بنجاسة خارجة أو بالخروج من الميّت وجب إزالتها ولو بعد الوضع في القبر بغسل أو بقرض إذا لم يفسد الكفن، واذا لم يمكن وجب تبديله مع الامكان.","/arabic/qa/2510/"
"684","
2
السؤال: هل يجوز جعل الكفن مفتوحاُ من جانبا الوجه لكي تسهل مشاهدة وجه الميت ثم يبقى مفتوحاً الى ما بعد الدفن؟","الجواب: يمكن كشف الوجه في القبر بمقدار ما يوضع من الخد على الارض.","/arabic/qa/2512/"
"685","
3
السؤال: هل يجوز جعل السروال بدلاً عن المئزر في كفن المراة مع الابقاء علي القميص والازار؟","الجواب: لا يجوز.","/arabic/qa/3043/"
"686","
4
السؤال: هل يجب ان يكون الكفن ملاصقاً لبدن الميت حال التكفين بحيث لا يكون هناك حائل بين البدن والكفن مثل النايلون، بأن يلف الميت بقطعة من النايلون كالازار تماماً تغطي تمام البدن ثم توضع اجزاء الكفن الثلاثة فوقها، علماً بأنه لاتوجد ضرورة لذلك؟","الجواب: لايجب ان يكون الكفن ملاصقاً لبدن الميت فيجوز أن يلف الميت بكيس بلاستيكي ونحوه قبل التكفين.","/arabic/qa/4933/"
"687","
5
السؤال: هل يجزي استخدام الكفن المكتوب عليه بعض الأدعية والسور القرآنية في تكفين الميت؟","الجواب: بجزي ولكن يجب ان يكون استخدامه بنحو يجعله في مأمن من التلوث بالنجاسة.","/arabic/qa/4934/"
"688","
6
السؤال: في الكفن لو نقص الازار فهل يجوز زيادته بقطعة؟ وهل يجب ان تخاط معه او يكفي مجرد وضعها؟","الجواب: لابد من الحاقها به بنحو يعد قطعة تغطي تمام البدن.","/arabic/qa/4935/"
